,Date,Team,Time,Opponent,Rank,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day,W/L,Score,Home Score,Away Score,Total Score,"City, State",lat,lng
5472,11/4/2000,UCLA,3:30 PM,Stanford,NR,"Rose BowlPasadena, CA",FSN,W 37-35,64039,5,3,92542,0.691999308,False,False,0.0,0.0,0.0,77,51,NR,Pac-12,2000,11,4,W,37-35,37,35,72,"Pasadena, CA",34.1477849,-118.1445155
5473,11/18/2000,UCLA,3:30 PM,USC,NR,"Rose BowlPasadena, CA",FSNW2,L 35-38,80227,6,4,92542,0.866925288,False,False,0.0,0.0,0.0,70,41,NR,Pac-12,2000,11,18,L,35-38,35,38,73,"Pasadena, CA",34.1477849,-118.1445155
5474,9/22/2001,UCLA,12:30 PM,No. 21 Ohio State*,14,"Rose BowlPasadena, CA",ABC,W 13-6,73723,2,0,92542,0.796643686,False,False,0.0,0.0,0.0,80,61,21,Pac-12,2001,9,22,W,13-6,13,6,19,"Pasadena, CA",34.1477849,-118.1445155
5475,10/13/2001,UCLA,12:30 PM,No. 10 Washington,7,"Rose BowlPasadena, CA",ABC,W 35-13,70377,4,0,92542,0.76048713,False,False,0.0,0.0,0.0,88,59,10,Pac-12,2001,10,13,W,35-13,35,13,48,"Pasadena, CA",34.1477849,-118.1445155
5476,10/20/2001,UCLA,7:15 PM,California,4,"Rose BowlPasadena, CA",FSN,W 51-17,65366,5,0,92542,0.706338743,False,False,0.0,0.0,0.0,72,59,NR,Pac-12,2001,10,20,W,51-17,51,17,68,"Pasadena, CA",34.1477849,-118.1445155
5477,11/10/2001,UCLA,12:30 PM,No. 7 Oregon,17,"Rose BowlPasadena, CA",ABC,L 20-21,78330,6,2,92542,0.846426487,False,False,0.0,0.0,0.0,71,63,7,Pac-12,2001,11,10,L,20-21,20,21,41,"Pasadena, CA",34.1477849,-118.1445155
5478,12/1/2001,UCLA,2:00 PM,Arizona State,NR,"Rose BowlPasadena, CA",FSN,W 52-42,45271,6,4,92542,0.489194096,False,False,0.0,0.0,0.0,65,47,NR,Pac-12,2001,12,1,W,52-42,52,42,94,"Pasadena, CA",34.1477849,-118.1445155
5479,9/7/2002,UCLA,7:15 PM,No. 19 Colorado State*,NR,"Rose BowlPasadena, CA",FSN,W 30-19,58078,0,0,92542,0.627585313,False,False,0.0,0.0,0.0,81,60,19,Pac-12,2002,9,7,W,30-19,30,19,49,"Pasadena, CA",34.1477849,-118.1445155
5480,9/21/2002,UCLA,12:30 PM,Colorado*,20,"Rose BowlPasadena, CA",ABC,L 17-31,63880,2,0,92542,0.69028117,False,False,0.0,0.0,0.0,82,59,NR,Pac-12,2002,9,21,L,17-31,17,31,48,"Pasadena, CA",34.1477849,-118.1445155
5481,10/12/2002,UCLA,12:30 PM,No. 7 Oregon,25,"Rose BowlPasadena, CA",ABC,L 30-31,68882,4,1,92542,0.744332303,False,False,0.0,0.0,0.0,73,57,7,Pac-12,2002,10,12,L,30-31,30,31,61,"Pasadena, CA",34.1477849,-118.1445155
5482,10/26/2002,UCLA,3:30 PM,Stanford,NR,"Rose BowlPasadena, CA",FSN,W 28-18,54116,4,3,92542,0.58477232,False,False,0.0,0.0,0.0,66,55,NR,Pac-12,2002,10,26,W,28-18,28,18,46,"Pasadena, CA",34.1477849,-118.1445155
5483,11/23/2002,UCLA,12:30 PM,No. 7 USC,24,"Rose BowlPasadena, CA",ABC,L 21-52,91084,7,3,92542,0.984244991,False,False,0.0,0.0,0.0,67,54,7,Pac-12,2002,11,23,L,21-52,21,52,73,"Pasadena, CA",34.1477849,-118.1445155
5484,12/7/2002,UCLA,1:30 PM,No. 7 Washington State,NR,"Rose BowlPasadena, CA",ABC,L 27-48,56335,7,4,92542,0.608750621,False,False,0.0,0.0,0.0,66,54,7,Pac-12,2002,12,7,L,27-48,27,48,75,"Pasadena, CA",34.1477849,-118.1445155
5485,9/13/2003,UCLA,5:00 PM,Illinois*,NR,"Rose BowlPasadena, CA",ABC,W 6-3,51118,0,1,92542,0.552376218,True,False,0.0,0.0,0.0,82,62,NR,Pac-12,2003,9,13,W,6-3,6,3,9,"Pasadena, CA",34.1477849,-118.1445155
5486,9/27/2003,UCLA,7:00 PM,San Diego State*,NR,"Rose BowlPasadena, CA",FSNW2,W 20-10,48690,1,2,92542,0.526139483,True,False,0.0,0.0,0.0,79,62,NR,Pac-12,2003,9,27,W,20-10,20,10,30,"Pasadena, CA",34.1477849,-118.1445155
5487,10/4/2003,UCLA,3:30 PM,No. 18 Washington,NR,"Rose BowlPasadena, CA",FSN,W 46-16,68319,2,2,92542,0.738248579,True,False,0.0,0.0,0.0,72,58,18,Pac-12,2003,10,4,W,46-16,46,16,62,"Pasadena, CA",34.1477849,-118.1445155
5489,10/25/2003,UCLA,7:00 PM,Arizona State,NR,"Rose BowlPasadena, CA",FSN,W 20-13,61778,5,2,92542,0.667567159,True,False,0.0,0.0,0.0,81,56,NR,Pac-12,2003,10,25,W,20-13,20,13,33,"Pasadena, CA",34.1477849,-118.1445155
5490,11/15/2003,UCLA,12:30 PM,Oregon,NR,"Rose BowlPasadena, CA",FSN,L 13-31,56083,6,4,92542,0.606027533,True,False,0.03,0.0,0.0,63,51,NR,Pac-12,2003,11,15,L,13-31,13,31,44,"Pasadena, CA",34.1477849,-118.1445155
5491,9/4/2004,UCLA,12:30 PM,Oklahoma State*,NR,"Rose BowlPasadena, CA",ABC,L 20-31,48702,0,0,92542,0.526269153,False,False,0.0,0.0,0.0,86,63,NR,Pac-12,2004,9,4,L,20-31,20,31,51,"Pasadena, CA",34.1477849,-118.1445155
5492,10/2/2004,UCLA,4:00 PM,San Diego State*,NR,"Rose BowlPasadena, CA",FSNW2,W 33-10,52038,2,1,92542,0.56231765,False,False,0.0,0.0,0.0,76,58,NR,Pac-12,2004,10,2,W,33-10,33,10,43,"Pasadena, CA",34.1477849,-118.1445155
5493,10/9/2004,UCLA,3:30 PM,Arizona,NR,"Rose BowlPasadena, CA",FSN,W 37-17,57638,3,1,92542,0.622830715,False,False,0.0,0.0,0.0,76,59,NR,Pac-12,2004,10,9,W,37-17,37,17,54,"Pasadena, CA",34.1477849,-118.1445155
5494,10/30/2004,UCLA,12:30 PM,Stanford,NR,"Rose BowlPasadena, CA",FSN,W 21-0,54021,4,3,92542,0.583745759,False,False,0.0,0.0,0.0,73,50,NR,Pac-12,2004,10,30,W,21-0,21,0,21,"Pasadena, CA",34.1477849,-118.1445155
5495,11/6/2004,UCLA,12:30 PM,Washington State,NR,"Rose BowlPasadena, CA",FSNW2,L 29-31,62251,5,3,92542,0.672678351,False,False,0.0,0.0,0.0,69,48,NR,Pac-12,2004,11,6,L,29-31,29,31,60,"Pasadena, CA",34.1477849,-118.1445155
5497,9/10/2005,UCLA,7:00 PM,Rice*,NR,"Rose BowlPasadena, CA",FSNW2,W 63-21,44808,1,0,92542,0.484190962,False,False,0.0,0.0,0.0,73,63,NR,Pac-12,2005,9,10,W,63-21,63,21,84,"Pasadena, CA",34.1477849,-118.1445155
5498,9/17/2005,UCLA,12:30 PM,No. 21 Oklahoma*,NR,"Rose BowlPasadena, CA",ABC,W 41-24,56522,2,0,92542,0.610771325,False,False,0.0,0.0,0.0,76,57,21,Pac-12,2005,9,17,W,41-24,41,24,65,"Pasadena, CA",34.1477849,-118.1445155
5499,10/1/2005,UCLA,7:15 PM,Washington,20,"Rose BowlPasadena, CA",FSNW2,W 21-17,64249,3,0,92542,0.694268548,False,False,0.0,0.0,0.0,82,60,NR,Pac-12,2005,10,1,W,21-17,21,17,38,"Pasadena, CA",34.1477849,-118.1445155
5500,10/8/2005,UCLA,4:30 PM,No. 10 California,20,"Rose BowlPasadena, CA",TBS,W 47-40,84811,4,0,92542,0.916459554,False,False,0.0,0.0,0.0,71,59,10,Pac-12,2005,10,8,W,47-40,47,40,87,"Pasadena, CA",34.1477849,-118.1445155
5501,10/22/2005,UCLA,4:00 PM,Oregon State,8,"Rose BowlPasadena, CA",TBS,W 51-28,49932,6,0,92542,0.539560416,False,False,0.0,0.0,0.0,65,60,NR,Pac-12,2005,10,22,W,51-28,51,28,79,"Pasadena, CA",34.1477849,-118.1445155
5502,11/12/2005,UCLA,4:00 PM,Arizona State,14,"Rose BowlPasadena, CA",ABC,W 45-35,84983,8,1,92542,0.918318169,False,False,0.0,0.0,0.0,71,50,NR,Pac-12,2005,11,12,W,45-35,45,35,80,"Pasadena, CA",34.1477849,-118.1445155
5503,9/2/2006,UCLA,4:00 PM,Utah*,NR,"Rose BowlPasadena, CA",FSN,W 31-10,59709,0,0,92542,0.645209743,False,False,0.0,0.0,0.0,90,68,NR,Pac-12,2006,9,2,W,31-10,31,10,41,"Pasadena, CA",34.1477849,-118.1445155
5504,9/9/2006,UCLA,7:00 PM,Rice*,NR,"Rose BowlPasadena, CA",FSNPT,W 26-16,46023,1,0,92542,0.497320136,False,False,0.0,0.0,0.0,80,65,NR,Pac-12,2006,9,9,W,26-16,26,16,42,"Pasadena, CA",34.1477849,-118.1445155
5505,9/30/2006,UCLA,7:15 PM,Stanford,NR,"Rose BowlPasadena, CA",FSN,W 31-0,72095,2,1,92542,0.779051674,False,False,0.0,0.0,0.0,81,61,NR,Pac-12,2006,9,30,W,31-0,31,0,31,"Pasadena, CA",34.1477849,-118.1445155
5506,10/7/2006,UCLA,4:00 PM,Arizona,NR,"Rose BowlPasadena, CA",FSNPT,W 27-7,65644,3,1,92542,0.709342785,False,False,0.0,0.0,0.0,76,62,NR,Pac-12,2006,10,7,W,27-7,27,7,34,"Pasadena, CA",34.1477849,-118.1445155
5507,10/28/2006,UCLA,4:00 PM,Washington State,NR,"Rose BowlPasadena, CA",ABC,L 15-37,53058,4,3,92542,0.573339673,False,False,0.0,0.0,0.0,90,62,NR,Pac-12,2006,10,28,L,15-37,15,37,52,"Pasadena, CA",34.1477849,-118.1445155
5508,11/11/2006,UCLA,3:15 PM,Oregon State,NR,"Rose BowlPasadena, CA",FSNPT,W 25-7,67532,4,5,92542,0.729744332,False,False,0.0,0.0,0.0,74,58,NR,Pac-12,2006,11,11,W,25-7,25,7,32,"Pasadena, CA",34.1477849,-118.1445155
5509,12/2/2006,UCLA,1:30 PM,No. 2 USC,NR,"Rose BowlPasadena, CA",ABC,W 13-9,90622,6,5,92542,0.979252664,False,False,0.0,0.0,0.0,81,47,2,Pac-12,2006,12,2,W,13-9,13,9,22,"Pasadena, CA",34.1477849,-118.1445155
5510,9/8/2007,UCLA,3:30 PM,BYU*,13,"Rose BowlPasadena, CA",Versus,W 27-17,72986,1,0,92542,0.788679735,False,False,0.0,0.0,0.0,78,63,NR,Pac-12,2007,9,8,W,27-17,27,17,44,"Pasadena, CA",34.1477849,-118.1445155
5511,9/22/2007,UCLA,7:15 PM,Washington,NR,"Rose BowlPasadena, CA",FSN,W 44-31,72124,2,1,92542,0.779365045,False,False,0.4,0.0,0.0,71,58,NR,Pac-12,2007,9,22,W,44-31,44,31,75,"Pasadena, CA",34.1477849,-118.1445155
5512,10/6/2007,UCLA,5:00 PM,Notre Dame*,NR,"Rose BowlPasadena, CA",ABC,L 6-20,78543,4,1,92542,0.848728145,False,False,0.0,0.0,0.0,75,53,NR,Pac-12,2007,10,6,L,6-20,6,20,26,"Pasadena, CA",34.1477849,-118.1445155
5513,10/20/2007,UCLA,12:30 PM,No. 10 California,NR,"Rose BowlPasadena, CA",ABC,W 30-21,83494,4,2,92542,0.902228177,False,False,0.0,0.0,0.0,78,60,10,Pac-12,2007,10,20,W,30-21,30,21,51,"Pasadena, CA",34.1477849,-118.1445155
5514,11/10/2007,UCLA,12:30 PM,No. 9 Arizona State,NR,"Rose BowlPasadena, CA",ABC,L 20-24,78690,5,4,92542,0.850316613,False,False,0.0,0.0,0.0,68,51,9,Pac-12,2007,11,10,L,20-24,20,24,44,"Pasadena, CA",34.1477849,-118.1445155
5515,11/24/2007,UCLA,12:30 PM,No. 9 Oregon,NR,"Rose BowlPasadena, CA",ABC,W 16-0,72434,5,5,92542,0.782714875,False,False,0.0,0.0,0.0,75,48,9,Pac-12,2007,11,24,W,16-0,16,0,16,"Pasadena, CA",34.1477849,-118.1445155
5517,9/27/2008,UCLA,12:30 PM,No. 25 Fresno State*,NR,"Rose BowlPasadena, CA",ABC,L 31-36,73963,1,2,92542,0.799237103,True,False,0.0,0.0,0.0,82,63,25,Pac-12,2008,9,27,L,31-36,31,36,67,"Pasadena, CA",34.1477849,-118.1445155
5518,10/4/2008,UCLA,7:15 PM,Washington State,NR,"Rose BowlPasadena, CA",FSNPT,W 28-3,65469,1,3,92542,0.707451752,True,False,0.0,0.0,0.0,69,62,NR,Pac-12,2008,10,4,W,28-3,28,3,31,"Pasadena, CA",34.1477849,-118.1445155
5519,10/18/2008,UCLA,1:00 PM,Stanford,NR,"Rose BowlPasadena, CA",FSNW,W 23-20,64883,2,4,92542,0.701119492,True,False,0.0,0.0,0.0,80,59,NR,Pac-12,2008,10,18,W,23-20,23,20,43,"Pasadena, CA",34.1477849,-118.1445155
5520,11/8/2008,UCLA,3:00 PM,Oregon State,NR,"Rose BowlPasadena, CA",FSNPT,L 6-34,83478,3,5,92542,0.902055283,True,False,0.0,0.0,0.0,85,58,NR,Pac-12,2008,11,8,L,6-34,6,34,40,"Pasadena, CA",34.1477849,-118.1445155
5521,12/6/2008,UCLA,1:30 PM,No. 5 USC,NR,"Rose BowlPasadena, CA",ABC,L 7-28,87790,4,7,92542,0.948650343,True,False,0.0,0.0,0.0,78,54,5,Pac-12,2008,12,6,L,7-28,7,28,35,"Pasadena, CA",34.1477849,-118.1445155
5522,9/5/2009,UCLA,4:30 PM,San Diego State*,NR,"Rose BowlPasadena, CA",FSNW,W 33-14,55761,0,0,92542,0.602548032,False,False,0.0,0.0,0.0,89,67,NR,Pac-12,2009,9,5,W,33-14,33,14,47,"Pasadena, CA",34.1477849,-118.1445155
5523,9/19/2009,UCLA,7:15 PM,Kansas State*,NR,"Rose BowlPasadena, CA",FSN,W 23-9,67311,2,0,92542,0.727356227,False,False,0.0,0.0,0.0,86,67,NR,Pac-12,2009,9,19,W,23-9,23,9,32,"Pasadena, CA",34.1477849,-118.1445155
5524,10/10/2009,UCLA,12:30 PM,No. 13 Oregon,NR,"Rose BowlPasadena, CA",ABC,L 10-24,77819,3,1,92542,0.84090467,False,False,0.0,0.0,0.0,73,60,13,Pac-12,2009,10,10,L,10-24,10,24,34,"Pasadena, CA",34.1477849,-118.1445155
5525,10/17/2009,UCLA,12:30 PM,California,NR,"Rose BowlPasadena, CA",ABC,L 26-45,67317,3,2,92542,0.727421063,False,False,0.0,0.0,0.0,92,65,NR,Pac-12,2009,10,17,L,26-45,26,45,71,"Pasadena, CA",34.1477849,-118.1445155
5526,11/7/2009,UCLA,12:30 PM,Washington,NR,"Rose BowlPasadena, CA",FSNPT,W 24-23,72924,3,5,92542,0.788009769,False,False,0.0,0.0,0.0,69,54,NR,Pac-12,2009,11,7,W,24-23,24,23,47,"Pasadena, CA",34.1477849,-118.1445155
5527,11/21/2009,UCLA,1:00 PM,Arizona State,NR,"Rose BowlPasadena, CA",FSN,W 23-13,46151,5,5,92542,0.498703291,False,False,0.0,0.0,0.0,67,52,NR,Pac-12,2009,11,21,W,23-13,23,13,36,"Pasadena, CA",34.1477849,-118.1445155
5528,9/11/2010,UCLA,7:30 PM,No. 25 Stanford,NR,"Rose BowlPasadena, CA",ESPN,L 0-35,56931,0,1,92542,0.61519094,False,False,0.0,0.0,0.0,74,60,25,Pac-12,2010,9,11,L,0-35,0,35,35,"Pasadena, CA",34.1477849,-118.1445155
5529,9/18/2010,UCLA,7:30 PM,No. 23 Houston*,NR,"Rose BowlPasadena, CA",FSN,W 31-13,54407,0,2,92542,0.587916838,False,False,0.0,0.0,0.0,81,60,23,Pac-12,2010,9,18,W,31-13,31,13,44,"Pasadena, CA",34.1477849,-118.1445155
5530,10/2/2010,UCLA,12:30 PM,Washington State,NR,"Rose BowlPasadena, CA",FSPT,W 42-28,62072,2,2,92542,0.670744095,False,False,0.0,0.0,0.0,90,68,NR,Pac-12,2010,10,2,W,42-28,42,28,70,"Pasadena, CA",34.1477849,-118.1445155
5531,10/30/2010,UCLA,12:30 PM,No. 15 Arizona,NR,"Rose BowlPasadena, CA",FSN,L 21-29,53408,3,4,92542,0.577121739,False,False,0.21,0.0,0.0,68,56,15,Pac-12,2010,10,30,L,21-29,21,29,50,"Pasadena, CA",34.1477849,-118.1445155
5532,11/6/2010,UCLA,4:00 PM,Oregon State,NR,"Rose BowlPasadena, CA",Versus,W 17-14,64330,3,5,92542,0.695143827,False,False,0.0,0.0,0.0,74,59,NR,Pac-12,2010,11,6,W,17-14,17,14,31,"Pasadena, CA",34.1477849,-118.1445155
5533,12/4/2010,UCLA,7:30 PM,USC,NR,"Rose BowlPasadena, CA",FSN,L 14-28,71105,4,7,92542,0.768353829,False,False,0.0,0.0,0.0,64,50,NR,Pac-12,2010,12,4,L,14-28,14,28,42,"Pasadena, CA",34.1477849,-118.1445155
5534,9/10/2011,UCLA,7:00 PM,San Jose State*,NR,"Rose BowlPasadena, CA",FSW,W 27-17,42685,0,1,92542,0.461250027,False,False,0.0,0.0,0.0,75,63,NR,Pac-12,2011,9,10,W,27-17,27,17,44,"Pasadena, CA",34.1477849,-118.1445155
5535,9/17/2011,UCLA,12:30 PM,No. 23 Texas*,NR,"Rose BowlPasadena, CA",ABC/ESPN,L 20-49,54583,1,1,92542,0.589818677,False,False,0.0,0.0,0.0,74,62,23,Pac-12,2011,9,17,L,20-49,20,49,69,"Pasadena, CA",34.1477849,-118.1445155
5536,10/8/2011,UCLA,7:30 PM,Washington State,NR,"Rose BowlPasadena, CA",FSN,W 28-25,64217,2,3,92542,0.693922759,False,False,0.0,0.0,0.0,76,54,NR,Pac-12,2011,10,8,W,28-25,28,25,53,"Pasadena, CA",34.1477849,-118.1445155
5537,10/29/2011,UCLA,4:00 PM,California,NR,"Rose BowlPasadena, CA",FSPT,W 31-14,55604,3,4,92542,0.600851505,False,False,0.0,0.0,0.0,81,51,NR,Pac-12,2011,10,29,W,31-14,31,14,45,"Pasadena, CA",34.1477849,-118.1445155
5538,11/5/2011,UCLA,4:30 PM,No. 20 Arizona State,NR,"Rose BowlPasadena, CA",Versus,W 29-28,65438,4,4,92542,0.707116769,False,False,0.0,0.0,0.0,63,46,20,Pac-12,2011,11,5,W,29-28,29,28,57,"Pasadena, CA",34.1477849,-118.1445155
5539,11/19/2011,UCLA,4:30 PM,Colorado,NR,"Rose BowlPasadena, CA",Versus,W 45-6,57344,5,5,92542,0.619653779,False,False,0.0,0.0,0.0,63,54,NR,Pac-12,2011,11,19,W,45-6,45,6,51,"Pasadena, CA",34.1477849,-118.1445155
5540,9/8/2012,UCLA,4:30 PM,No. 16 Nebraska*,NR,"Rose BowlPasadena, CA",FOX,W 36-30,71530,1,0,92542,0.772946338,True,False,0.0,0.0,0.0,88,67,16,Pac-12,2012,9,8,W,36-30,36,30,66,"Pasadena, CA",34.1477849,-118.1445155
5541,9/15/2012,UCLA,7:30 PM,Houston*,22,"Rose BowlPasadena, CA",P12N,W 37-6,53723,2,0,92542,0.580525599,True,False,0.0,0.0,0.0,103,72,NR,Pac-12,2012,9,15,W,37-6,37,6,43,"Pasadena, CA",34.1477849,-118.1445155
5542,9/22/2012,UCLA,12:30 PM,Oregon State,19,"Rose BowlPasadena, CA",ABC,L 20-27,54636,3,0,92542,0.59039139,True,False,0.0,0.0,0.0,90,68,NR,Pac-12,2012,9,22,L,20-27,20,27,47,"Pasadena, CA",34.1477849,-118.1445155
5543,10/13/2012,UCLA,12:00 PM,Utah,NR,"Rose BowlPasadena, CA",FOX,W 21-14,66303,4,2,92542,0.716463876,True,False,0.0,0.0,0.0,77,57,NR,Pac-12,2012,10,13,W,21-14,21,14,35,"Pasadena, CA",34.1477849,-118.1445155
5544,11/3/2012,UCLA,7:30 PM,No. 24 Arizona,25,"Rose BowlPasadena, CA",P12N,W 66-10,81673,6,2,92542,0.882550626,True,False,0.0,0.0,0.0,77,54,24,Pac-12,2012,11,3,W,66-10,66,10,76,"Pasadena, CA",34.1477849,-118.1445155
5545,11/17/2012,UCLA,12:00 PM,No. 21 USC,17,"Rose BowlPasadena, CA",FOX,W 38-28,83277,8,2,92542,0.899883296,True,False,0.28,0.0,0.0,68,60,21,Pac-12,2012,11,17,W,38-28,38,28,66,"Pasadena, CA",34.1477849,-118.1445155
5546,11/24/2012,UCLA,3:30 PM,No. 11 Stanford,15,"Rose BowlPasadena, CA",FOX,L 17-35,68228,9,2,92542,0.737265242,True,False,0.0,0.0,0.0,86,49,11,Pac-12,2012,11,24,L,17-35,17,35,52,"Pasadena, CA",34.1477849,-118.1445155
5547,8/31/2013,UCLA,7:00 PM,Nevada*,21,"Rose BowlPasadena, CA",P12N,W 58-20,60562,0,0,92542,0.654427179,False,False,0.0,0.0,0.0,89,74,NR,Pac-12,2013,8,31,W,58-20,58,20,78,"Pasadena, CA",34.1477849,-118.1445155
5548,9/21/2013,UCLA,7:30 PM,New Mexico State*,13,"Rose BowlPasadena, CA",P12N,W 59-13,58263,2,0,92542,0.629584405,False,False,0.0,0.0,0.0,76,63,NR,Pac-12,2013,9,21,W,59-13,59,13,72,"Pasadena, CA",34.1477849,-118.1445155
5549,10/12/2013,UCLA,7:30 PM,California,11,"Rose BowlPasadena, CA",ESPN2,W 37-10,84272,4,0,92542,0.910635171,False,False,0.0,0.0,0.0,76,56,NR,Pac-12,2013,10,12,W,37-10,37,10,47,"Pasadena, CA",34.1477849,-118.1445155
5550,11/2/2013,UCLA,4:30 PM,Colorado,17,"Rose BowlPasadena, CA",FS1,W 45-23,80377,5,2,92542,0.868546174,False,False,0.0,0.0,0.0,84,56,NR,Pac-12,2013,11,2,W,45-23,45,23,68,"Pasadena, CA",34.1477849,-118.1445155
5551,11/15/2013,UCLA,6:00 PM,Washington,13,"Rose BowlPasadena, CA",ESPN2,W 41-31,68106,7,2,92542,0.735946921,False,False,0.0,0.0,0.0,69,60,NR,Pac-12,2013,11,15,W,41-31,41,31,72,"Pasadena, CA",34.1477849,-118.1445155
5552,11/23/2013,UCLA,4:00 PM,No. 19 Arizona State,14,"Rose BowlPasadena, CA",FOX,L 33-38,70131,8,2,92542,0.757828878,False,False,0.0,0.0,0.0,67,50,19,Pac-12,2013,11,23,L,33-38,33,38,71,"Pasadena, CA",34.1477849,-118.1445155
5553,9/6/2014,UCLA,7:00 PM,Memphis*,11,"Rose BowlPasadena, CA",P12N,W 42-35,72098,1,0,92542,0.779084092,False,False,0.0,0.0,0.0,86,65,NR,Pac-12,2014,9,6,W,42-35,42,35,77,"Pasadena, CA",34.1477849,-118.1445155
5554,10/4/2014,UCLA,7:30 PM,Utah,8,"Rose BowlPasadena, CA",ESPN,L 28-30,74329,4,0,92542,0.803192064,False,False,0.0,0.0,0.0,97,65,NR,Pac-12,2014,10,4,L,28-30,28,30,58,"Pasadena, CA",34.1477849,-118.1445155
5555,10/11/2014,UCLA,12:30 PM,No. 12 Oregon,18,"Rose BowlPasadena, CA",FOX,L 30-42,80139,4,1,92542,0.865974368,False,False,0.0,0.0,0.0,81,64,12,Pac-12,2014,10,11,L,30-42,30,42,72,"Pasadena, CA",34.1477849,-118.1445155
5556,11/1/2014,UCLA,7:30 PM,No. 14 Arizona,25,"Rose BowlPasadena, CA",ESPN,W 17-7,80246,6,2,92542,0.8671306,False,False,0.18,0.0,0.0,67,55,14,Pac-12,2014,11,1,W,17-7,17,7,24,"Pasadena, CA",34.1477849,-118.1445155
5557,11/22/2014,UCLA,5:00 PM,No. 24 USC,11,"Rose BowlPasadena, CA",ABC,W 38-20,82431,8,2,92542,0.890741501,False,False,0.0,0.0,0.0,73,52,24,Pac-12,2014,11,22,W,38-20,38,20,58,"Pasadena, CA",34.1477849,-118.1445155
5558,11/28/2014,UCLA,12:30 PM,Stanford,9,"Rose BowlPasadena, CA",ABC,L 10-31,70658,9,2,92542,0.763523589,False,False,0.0,0.0,0.0,81,53,NR,Pac-12,2014,11,28,L,10-31,10,31,41,"Pasadena, CA",34.1477849,-118.1445155
5559,9/5/2015,UCLA,12:30 PM,Virginia*,13,"Rose BowlPasadena, CA",FOX,W 34-16,68615,0,0,92542,0.741447127,False,False,0.0,0.0,0.0,85,65,NR,Pac-12,2015,9,5,W,34-16,34,16,50,"Pasadena, CA",34.1477849,-118.1445155
5560,9/19/2015,UCLA,7:30 PM,No. 19 BYU*,10,"Rose BowlPasadena, CA",FS1,W 24-23,67612,2,0,92542,0.730608805,False,False,0.0,0.0,0.0,92,67,19,Pac-12,2015,9,19,W,24-23,24,23,47,"Pasadena, CA",34.1477849,-118.1445155
5561,10/3/2015,UCLA,4:30 PM,Arizona State,7,"Rose BowlPasadena, CA",FOX,L 23-38,80113,4,0,92542,0.865693415,False,False,0.0,0.0,0.0,84,65,NR,Pac-12,2015,10,3,L,23-38,23,38,61,"Pasadena, CA",34.1477849,-118.1445155
5562,10/22/2015,UCLA,6:00 PM,No. 20 California,NR,"Rose BowlPasadena, CA",ESPN,W 40-24,57046,4,2,92542,0.616433619,False,False,0.0,0.0,0.0,80,65,20,Pac-12,2015,10,22,W,40-24,40,24,64,"Pasadena, CA",34.1477849,-118.1445155
5563,10/31/2015,UCLA,12:00 PM,Colorado,24,"Rose BowlPasadena, CA",P12N,W 35-31,51508,5,2,92542,0.556590521,False,False,0.0,0.0,0.0,89,60,NR,Pac-12,2015,10,31,W,35-31,35,31,66,"Pasadena, CA",34.1477849,-118.1445155
5564,11/14/2015,UCLA,7:45 PM,Washington State,18,"Rose BowlPasadena, CA",ESPN,L 27-31,76255,7,2,92542,0.824004236,False,False,0.0,0.0,0.0,78,51,NR,Pac-12,2015,11,14,L,27-31,27,31,58,"Pasadena, CA",34.1477849,-118.1445155
5565,9/10/2016,UCLA,5:00 PM,UNLV*,NR,"Rose BowlPasadena, CA",P12N,W 42-21,63712,0,1,92542,0.688465778,False,False,0.0,0.0,0.0,81,63,NR,Pac-12,2016,9,10,W,42-21,42,21,63,"Pasadena, CA",34.1477849,-118.1445155
5566,9/24/2016,UCLA,5:00 PM,No. 7 Stanford,NR,"Rose BowlPasadena, CA",ABC,L 13-22,70833,2,1,92542,0.765414623,False,False,0.0,0.0,0.0,90,60,7,Pac-12,2016,9,24,L,13-22,13,22,35,"Pasadena, CA",34.1477849,-118.1445155
5567,10/1/2016,UCLA,7:30 PM,Arizona,NR,"Rose BowlPasadena, CA",ESPN,W 45-24,68013,2,2,92542,0.734941972,False,False,0.0,0.0,0.0,86,64,NR,Pac-12,2016,10,1,W,45-24,45,24,69,"Pasadena, CA",34.1477849,-118.1445155
5568,10/22/2016,UCLA,1:00 PM,No. 19 Utah,NR,"Rose BowlPasadena, CA",FOX,L 45-52,66243,3,4,92542,0.715815522,False,False,0.0,0.0,0.0,85,60,19,Pac-12,2016,10,22,L,45-52,45,52,97,"Pasadena, CA",34.1477849,-118.1445155
5569,11/12/2016,UCLA,6:00 PM,Oregon State,NR,"Rose BowlPasadena, CA",P12N,W 38-24,64813,3,6,92542,0.700363078,False,False,0.0,0.0,0.0,82,62,NR,Pac-12,2016,11,12,W,38-24,38,24,62,"Pasadena, CA",34.1477849,-118.1445155
5570,9/3/2017,UCLA,4:30 PM,Texas A&M*,NR,"Rose BowlPasadena, CA",FOX,W 45-44,64635,0,0,92542,0.698439627,False,False,0.0,0.0,0.0,99,76,NR,Pac-12,2017,9,3,W,45-44,45,44,89,"Pasadena, CA",34.1477849,-118.1445155
